file_name,file_origin,text
EFTA02739227.pdf,court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008-1,"       ,   Case 9:08-cv-80232-KAM Document 1 Entered on FLSD Docket 03/05/2008 ift0211?bli ofFT                                D.C.
                                                                               ELECTRONIC

                                                                                                            March 5, 2008

                                                                                                             STEVEN N. LARIMORE
                                          UNITED STATES DISTRICT COURT                                      CLERK U.5. DIST. CT.
                                                                                                             S.O. Of FLA. • MIAMI
                                          SOUTHERN DISTRICT OF FLORIDA

                                                         CASE NO.:

            JANE DOE NO. 3,
                                                             08-CV-80232-Marra-
                            Plaintiff,
            vs.

            JEFFREY EPSTEIN,

                            Defendant.


                                                        COMPLAINT

                    Plaintiff, Jane Doe No.3 (""Jane"" or ""Jane Doe""), brings this Complaint against Jeffrey

             Epstein, as follows:

                                               Parties, Jurisdiction and Venue

                    1.      Jane Doe is a citizen and resident of the State of Florida, and is sui juris.

                    2.      This Complaint is brought under a fictitious name to protect the identity of the

             Plaintiff because this Complaint makes sensitive allegations of sexual assault and abuse upon her

             when she was a minor.

                    3.      Defendant Jeffrey Epstein is a citizen and resident of the State of New York.

                    4.      This is an action for damages in excess of $50 million.

                     5.     This Court has jurisdiction of this action and the claims set forth herein pursuant to 28

             U.S.C. §1332(a), as the matter in controversy (i) exceeds $75,000, exclusive of interest and costs;

             and (ii) is between citizens of different states.

                     6.      This Court has venue of this action pursuant to 28 U.S.C. §1391(a) as a substantial

             part of the events or omissions giving rise to the claim occurred in this District.

                                                                                               www.hermanlaw.com
             HERMAN 6 MERMELSTEIN, P. A.
                                                                 - 1-
loft



                                                                                                                  EFTA02739227
        Case 9:08-cv-80232-KAM Document 1 Entered on FLSD Docket 03/05/2008 Page 2 of 6




                                               Factual Allegations
                                                                                                           52
                7.      At all relevant times, Defendant Jeffrey Epstein (""Epstein"") was an adult male,
                                                                                              exclusively to
        years old. Epstein is a financier and money manager with a secret clientele limited
                                                                                                  his
        billionaires. He is himself a man of tremendous wealth, power and influence. He maintains

        principal home in New York and also owns residences in New Mexico, St...            and Palm Beach,

                                                                                                  Beach.
        FL. The allegations herein concern Epstein's conduct while at his lavish estate in Palm

                8.      Upon information and belief, Epstein has a sexual preference and obsession for

        underage minor girls. He engaged in a plan and scheme in which he gained access to primarily

        economically disadvantaged minor girls in his home, sexually assaulted these girls, and then gave
                                                                                                        and
        them money. In or about 2004-2005, Jane Doe, then 16 years old, fell into Epstein's trap

        became one of his victims.

                9.      Upon information and belief, Jeffrey Epstein carried out his scheme and assaulted

        girls in Florida, New York and on his private island, known as Little St. James, in St

                10.      An integral player in Epstein's Florida scheme was                   a Palm Beach

        Community College student from Loxahatchee, Florida. She recruited girls ostensibly to give a

        wealthy man a massage for monetary compensation in his Palm Beach mansion. Under Epstein's

        plan,              would be contacted when Epstein was planning to be at his Palm Beach residence

         or soon after he had arrived there. Epstein or someone on his behalf directed              to bring

         one or more underage girls to the residence.             , upon information and belief, generally

         sought out economically disadvantaged underage girls from Loxahatchee and surrounding areas who

         would be enticed by the money being offered - generally $200 to $300 per ""massage"" session - and

         who were perceived as less likely to complain to authorities or have credibility if allegations of



         HERMAN &     meamaLs-reiN. P. A.                                                www.hermanlaw.com
                                                        -2-
2o16



                                                                                                       EFTA02739228
        ,   Case 9:08-cv-80232-KAM Document 1              Entered on FLSD Docket 03/05/2008 Page 3 of 6




            improper conduct were made. This was an important element of Epstein's plan.

                   11.     Epstein's plan and scheme reflected a particular pattern and method. Upon arrival at

            Epstein's mansion, the victim would be brought to the kitchen. She would then be led up a flight of

            stairs to a bedroom that contained a massage table in addition to other furnishings. Once the girl was

            alone in this room, Epstein would enter wearing only a towel to cover his private area. He then

            would lay down on the massage table and perform one or more lewd, lascivious and sexual acts,

            including masturbation and touching the girl sexually.

                    12.    Consistent with the foregoing plan and scheme,                  recruited Jane Doe to

            give Epstein a massage for monetary compensation.                  brought Jane to Epstein's mansion

            in Palm Beach. Jane was led up the flight of stairs to the room with the massage table. She was

            alone in the room when Epstein arrived wearing a towel to cover his private parts. He laid down on

            the massage table, and sexually assaulted Jane Doe during the massage. In addition, Jeffrey Epstein

            masturbated during the massage.

                    13.     After Epstein had completed the assault, he left the room. Jane was then able to leave

            the room and go back down the stairs. She then met                    again who brought Jane home.

            Jane was paid $200 by Epstein.                 was also paid by Epstein for bringing Jane to him.

                    14.     As a result of this encounter with Epstein, the 16-year old Jane experienced trauma,

            shock, confusion, shame, humiliation and embarrassment.

                                                         COUNT I
                                                       Sexual Assault


                    15.     Plaintiff Jane Doe repeats and realleges paragraphs I through 14 above.

                    16.     Epstein tortiously assaulted Jane Doe sexually in or about 2004-2005. Epstein's acts

             were intentional, unlawful, offensive and harmful.

             HERMAN Es MERMELSTEIN, P. A.                                                    www.hermanlaw.com
                                                             -3-
Sole



                                                                                                              EFTA02739229
        Case 9:08-cv-80232-KAM Document 1              Entered on FLSD Docket 03/05/2008 Page 4 of 6




               17.     Epstein's plan and scheme in which he committed such acts upon Jane Doe were done

        willfully and maliciously.

               IS.     This sexual assault was in violation of Chapter 800 of the Florida Statutes, which

        recognizes as a crime the lewd and lascivious acts committed by Epstein upon Jane.

               19.     As a direct and proximate result of Epstein's assault on Jane, she has suffered and will
                                                                                                       cal and
        continue to suffer severe and permanent traumatic injuries, including mental, psychologi

        emotional damages.

               WHEREFORE, PlaintiffJane Doe, demands judgment against Defendant Jeffrey Epstein for

        compensatory damages, punitive damages, costs, and such other and further relief as this Court

        deems just and proper.


                                                      COUNT II
                                     Intentional Infliction of Emotional Distress

                20.    Plaintiffs Jane Doe repeats and realleges paragraphs 1 through 14 above.

                21.    Epstein's conduct was intentional or reckless.

                22.    Epstein's conduct was outrageous, going beyond all bounds of decency.

                23.    Epstein's conduct caused severe emotional distress to Jane Doe. Epstein knew or had

         reason to know that his intentional and outrageous conduct would cause emotional trauma and

         damage to Jane Doe.

                24.     As a direct and proximate result of Epstein's intentional or reckless conduct, Jane Doe

         has suffered and will continue to suffer severe mental anguish and pain.

                WHEREFORE, PlaintiffJane Doe demands judgment against Defendant Jeffrey Epstein for

         compensatory damages, costs, punitive damages, and such other and further relief as this Court



         HERMAN & MERMELSTEIN. P. A.                                                     www.hermanlaw.com
                                                         -4-
ollt



                                                                                                          EFTA02739230
          Case 9:08-cv-80232-KAM Document 1 Entered on FLSD Docket 03/05/2008 Page 5 of 6




          deems just and proper.

                                              JURY TRIAL DEMAND

                 Plaintiffs demand a jury trial in this action.

          Dated: March A ., 2008                                  Respectfully submitted,

                                                                  HERMAN & MERMELSTE1N, P.A.
                                                                  Attorneysfor Plaintiffs
                                                                  18205 Biscayne Blvd.
                                                                  Suite 2218
                                                                  Miami, Florida 33160
                                                                  Tel: 305-931-2200
                                                                  Fax: 305-931-0877

                                                                  By
                                                                         Jeffrey M. Herman
                                                                         ihennanehermanlaw.corn
                                                                         Florida Bar No. 521647
                                                                         Stuart S. Mermelstein
                                                                         smermelstein@hermanlaw.com
                                                                         Florida Bar No. 947245
                                                                         Adam D. Horowitz
                                                                         Florida Bar No. 376980
                                                                         ahorowitzehermanlaw.com




          HERMAN & MERMELSTEIN. P. A.                                                       www.hermanlaw.com
                                                          -5-
5 ol 6




                                                                                                           EFTA02739231
                   Case 9:08-cv-80232-KAM DocuabIll COV&PcISEHREID Docket 03/05/2008 Page 6 of 6
                                                                                                 the filing, and service of pleading or other papers as required by law,
The JS-44 civil cover sheet and the information contained herein neither replace nor supplement
                                                                                                        States in September 1974, is required for the use of the Clerk of
except as provided bylocal rules of court This form, approved by the Judicial Conference of the United
                                            civil docket sheet. (SEE INSTRUCTION S  ON THE   REVERSE      OF THE FORM.)
the Court for the purpose of initiating the
                                                                                                   DEFENDANTS
 1(a) PLAINTIFFS
                                                                                                   JEFFREY EPSTEIN
 JANE DOE NO. 3,
                                                                                                   COUNTY OF RESIDENCE OF FIRST LISTED DEFENDANT NEW YORK
 (b) COUNTY OF RESIDENCE OF FIRST LISTED PLAINTIFF                                                                 (IN U.S. PLAINTIFF CASES ONLY)
 PALM BEACH COUNTY
                (EXCEPT IN U.S. PLAINTIFF CASES)

 (c) ATTORNEYS (FIRM NAME, ADDRESS, AND TELEPHONE NUMBER)                                          ATTORNEYS (IF KNOWN)

 Herman & Mermeistein, PA., 18205 Biscayne Blvd., Suite 2218, Miami,
 FL 33160, (305) 931-2200

  (d) CIRCLE COUNTY WHERE ACTION AROSE:                           PALM BEACH                       61:0 PrA/ 2n2 32 - 1O9O1-A1s
  II. BASIS OF JURISDICTION                                                        III. CITIZENSHIP OF PRINCIPAL PARTIES
                                                                                                                                                     PLACE AN X IN ONE BOX FOR PLAINTIFF
                                                                                   (For Diversity Case Only)                                         AND ONE FOR DEFENDANT PTF DEF
  (PLACE AN X ONE BOX ONLY)                                                                                                       PTF       DEF      Incorporated of Principal Place of      O   4    O   4

                                                                                   Citizen of This State                          X1        01
  O 1 U.S. Government              0   3. Federal Question
                                                                                                                                                           Buarness in This Stale
                                                                                   Cazon of Another State                         O 2       x 2
            Plaintiff                   (D S. Government NO a Pally)                                                                                 Incorporated and Rrtnc/pal Place of     O   5    O   5

                                                                                   Citizen or Subject of a Foreigl Country        0   3     O    3
  O      2. U.S Government          X 4. Oiveralty
                                                                                                                                                          Business in Another State

            Defendant             (Indicate Citizenship of Parties in Item                                                                                                                   O   6    CI 6
                                                                                                                                                     Foreign Nation
  III)

                                                                                                                   OF CAUSE.
  IV. CAUSE OF ACTION          (CITE THE U.S. CIVIL STATUTE UNDER WHICH YOU ARE FILING AND WRITE A BRIEF STATEMENT
  DO NOT CITE JURISDICTION AL STATUTES  UNLESS    DIVERSITY.)
  DIVERSITY ACTION UNDER 28 U.S.C. §1332(a) FOR SEXUAL ASSAULT
  IVa. j_ days estimated (for both sides) to try entire case

  V. NATURE OF SUIT                                             (PLACE AN X IN ONE BOX ONLY)

                                         A TORTS                                                       B FORFEITURE                             A BANKRUPTCY                    A OTHER STATUS
         A CONTRACT

                                                                                                                                        0 422 Wei teusc iss                     ies  SwaimPolop*terei
                                                                                                     0 010 prows.
  o   110/Nuance                       PERSONAL INJURY                                                                                                                          410 MIAS
                                                                                                     0 020 011yt F000 a One             0 423 INVOraval MSC 157
  0   I                                                                                              a cos °'W Rees] Stein                                                      413 len NIS 0''
  0   i lir lek0                  °310 MINNA                    0 3eN Pray, 10404440 Mstracia                                                                                    450 ConvwcpACCRada 6
                                                                                                           of Prone, 21IOC NO
  0   I N4gpletielearunent        0 315 ArpanoPicslucl Silty    0 306 Pomona P1441-4603,43 Laney     0 6)0 lase L•44%
                                                                                                                                                                                Re   Deems
  a      oniteafrenciomposs•mni   ono &at Ube i SAWS            °366 Apes Pommel                     O SORRA TAO                            A PROPERTY RIGHTS                   410  Ilickellop Sulfold as
        $ &Won      el            0      ton Emplo6w6 IASI            Ivry PittluCt Umbiliy                                                                                          Camp Oesanzalces
                                                                                                     0 NO AlleyRep
        A604.404                                                                                     O eeo Omeeoese                                                             010 Seem* Save
  0 15I Rota 4p                                               PERSONAL PROPERTY                            SafeteN6780                  a in coos""                              860 50:~Coeraosa4a/
                                  034       PeeducI WOW
  O 0.28epaneyolOMAApf                                                                               0660 One                           0/70 PSI                                     166404
        NS Wars P.xl              0 330                                                                                                                                         075 Gan        0 644, 90
                                                 Prceoci LW*/ 0370 Over Frau,                                                           °54O Trademark
        Vern, 6                   0 355 Mow                                                                                                                                     ITUSC-3410
                                  X NO Orer        Prey       0171 MAR n LexIn3 6
        / 0).•04
  O I6311
        4                                                     0 300 Ore PArneewl                                                                                                NI ACMAtealMe
        al Years Sem% 0                                             Popose6 Damage                                                          B SOCIAL SECURITY                   on EcercentSeatleesapn63
  0 IS3VociAcedeflAe                                                                                                                                                                              ""Wm
                                                              0365 Pepooly NAVY
  0 10004her Cornet                                                   / 66.3 WWII
                                                                    114                                                                                                         Ie4 Imegy Alban Ace
  0 0:6 Carina Anna UNARY                                                                                                               0661 NA OW                              IN6 'woos alIrtentlelon ACM
                                                                                                                                        0 002 040 Luce MTh                      003 APPINNINOINANS
                                                                                                                                        0603 INNONWAI 00301                           UrOp teal Name
   A REAL PROPERTY                     A CIVIL RIGHTS               B PRISONER PETITIONS                    A LABOR                     0064 560 01064                               Ma
                                                                                                                                        0005 RN MONS                          0 $60   OMLOCAlayo10401
                                                                                                                                                                                StalAN
                                                                    0 SIO6tcons loVecese gapes       X 7 10 Par labenvel440
  o 210 ore Ordermalc.            0 NI WAN                                                                                                                                    0 046 OreeSteasy AI:NW
                                  0 442 06066.64                         Habeas CORA.                       AO
  O 220 'pea sa 0                                                                                    0 720 Leta Naeueroni                                                             'Apes
  0230 Rene LNes A Crayon         0 4451PmayAccommoosetwe           0 53064narsr
                                                                    0 5350.64114•0te                        Ream II                     A FEDERAL TAX SUITS
  0 240 Toasts/el                 0 444 W•Aare
                                                                                                     0 730 Lan Waren                                                          ON/ArA2O en, ald sae rite wens
  0 245 Rix Polyp Lobel)          D 440 Otte CA ROA                 0 040 Merclareus & OAK                                                                                    bearlean
                                                                    0 550 OA Agra                           Anortell a Dildosaa
  o 210 &POW Rpm Peopeny                                                                                    Ad
                                                                      'Ace 6                                                            OM Taw N S POMP c4 04046366
                                                                                                     °740 RaimeU00. Act                 DPI ISOM! Party 26 USG 7000
                                                                                                     0 7.3 COwt LaWe LONNA

                                                                                                     O
                                                                                                        /PI inp46 Ret Pt
                                                                                                            s
                                                                                                            Sao""  "" 6 AA                                  if 'LEO tr                      fiTI
   VI. ORIGIN
   x 1. Original              0 2. Removed from 0 3. Remanded from                   0 4. Refilled   0 6. Multidistrict Litigation
                                                                                     0 7.            Appeal to District Judge from
             Proceeding           State Court                  Appellate Court       0 5. Transferred from another district
                                                               (Specify)             Magistrate Judgment

                                       CHECK IF THIS IS A                 O CLASS ACTION                   DEMAND                       O       Check
   VII. REQUESTED                                                                                                                               conplaint:
         IN COMPLAINT                  O UNDER F.R.C.P. 23
                                                                                                                                                JURY DEMAND:

   VIII. RELATED                (See Instructions):                  (SEE ATTACHED)
         CASE(S) IF ANY                                              JUDGE KENNETH A. MARRA                                       DOCKET NUMBER 08-CV-80119-MARRAIMM
         Jane Doe 2 v. Jeffrey Epstein
   DATE             3 - 4 -.4) Y                                           SIGNATURE OF ATTORNEY OF RECORD

   UNITED STATES DISTRICT COURT                                            FOR OFFICE USE ONLY: Receipt No.
   S/F 1.2                                                                                                                                                  Wfp:


                                                                                                                         54/az/col
   REV. 9/54                                                                                                Date Pald:



 Sole




                                                                                                                                                                                          EFTA02739232
"
EFTA02739233.pdf,court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008-1,"       Case 9:08-cv-80232-KAM Document 2 Entered on FLSD Docket 03/05/2008 Page 1 of 1

AO (Rev. 10/93) Summons in a Civil Action

                         United States District Court
 Southern                                          DISTRICT OF           Florida
                                                        SUMMONS
JANE DOE NO. 3,

                 Plaintiff,                                          CASE NO. 08-m9-80232-Marra -a=
vs.

JEFFREY EPSTEIN,

                 Defendant.


TO:      JEFFREY EPSTEIN, individually:
         9 East 71st Street
         New York, NY 10021



                                                                                               ATTORNEY,
YOU ARE HEREBY SUMMONED and required to serve upon PLAINTIFF'S
Jeffrey M. Herman, Esq.
Stuart S. Mermelstein, Esq.
Herman & Memtelstein, P.A.
18205 Biscayne Boulevard, Suite 2218
Miami, Florida 33160
(305) 931-2200
                                                                                                       of this summons upon you,
 an answer to the complaint which is herewith served upon you, within 20 days after service
                                                                                                          the relief demanded in the
 exclusive of the day of service. If you fail to do so, judgment by default will be taken against you for
                                                                                       reasonable  period of time after service.
 complaint. You must also file your answer with the Clerk of this Court within a

                                                                              March 5, 2008

                               SUMMONS                           DATE



                                si Vernice
                                Deputy Clerk
Steven M. Larimore
                                U.S. District Courts
   Clerk of Court




                                                                                                                       EFTA02739233
"
EFTA02739234.pdf,court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008-1,"Case 9:08-cv-80232-KAM Document 3 Entered on FLSD Docket 03/11/2008 Page 1 of 2


                               UNITED STATES DISTRICT COURT
                               SOUTHERN DISTRICT OF FLORIDA

                                 CASE NO.08-80232-CIV-MARRA

 JANE DOE NO. 3,

          Plaintiff,
 vs.

 JEFFREY EPSTEIN,

          Defendant.


  ORDER REQUIRING COUNSEL TO CONFER, FILE JOINT SCHEDULING REPORT
                  AND FILE JOINT DISCOVERY REPORT

          THIS ORDER has been entered upon the filing of the complaint. Plaintiff's counsel is

 hereby ORDERED to forward to all defendants, upon receipt of either an answer or a motion

 pursuant to Fed. R. Civ. P. I2(b), a copy of this order.

          It is further ORDERED:

          I. Every motion when filed shall be accompanied by a proposed order, except that

 motions to dismiss and motions for summary judgment need not be accompanied by a proposed

 order.

          2. Pretrial discovery in this case shall be conducted in accord with Local Rule 16.1 and

 Rule 26 of the Federal Rules of Civil Procedure.

          3. Pursuant to Rule 26(f) of the Federal Rules of Civil Procedure, unless this action is

 excluded under Rule 26(a)(I)(E), the parties must confer within twenty-one (21) days after the

 last responding party either files an answer or a motion pursuant to Fed. R. Civ. P. 12(b),

 whichever is earlier, to consider the nature and basis of their claims and defenses and the

 possibilities for a prompt settlement or resolution of the case, to make or arrange for the




                                                                                                 EFTA02739234
 Case 9:08-cv-80232-KAM Document 3 Entered on FLSD Docket 03/11/2008 Page 2 of 2




 disclosures required by Rule 26(a)(1), and to develop a proposed discovery plan that indicates the

 parties' views and proposals concerning the matters listed in Rule 26(f).

         4. The parties are jointly responsible for submitting a written report of this conference

 outlining the proposed discovery plan within 14 days after the conference.

         5. Counsel for the parties shall hold a scheduling conference either at the same time as

 the discovery conference described in Rule 26(1) or within fourteen (14) calendar days thereafter.

 See Local Rule 16.1(B).

         6. Within fourteen (14) days of the scheduling conference, counsel shall file a joint

 scheduling report pursuant to Local Rule 16.1(B)(2). This report shall indicate the proposed

 month and year for the trial plus the estimated number of trial days required, as well as an

 indication of whether the trial is to be a jury trial or bench trial.

         7. The parties may submit a single report combining the discovery plan report and the

 scheduling conference report.

         8. Failure of counsel or unrepresented parties to file a discovery plan report or joint

 scheduling report may result in dismissal, default, and the imposition of other sanctions including

 attorney's fees and costs.

         DONE AND SIGNED in                      at West Palm Beach, Palm Beach County, Florida,

 this 11i° day of March, 2008.


                                                  KENNETH A. MARRA
                                                  United States District Judge

 Copies furnished to:

 All counsel


                                                     2




                                                                                                   EFTA02739235
"
EFTA02739236.pdf,court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008-1,"         Case 9:08-cv-80232-KAM       Document 4     Entered on FLSD Docket 05/22/2008 Page 1 of 1

    Form 42 - DOORMAN WITH MILITARY
          HERMAN & MERMELSTEIN PA
          ATTN:
 U.S.SOUTHERN DIST. COURT     FLORIDA                  COUNTY

                                                                              Index No. 08CV80232
 JANE DOE NO.3                                           plaintiff
                                                                              Date Filed
                                - against -
                                                                              Office No.
  JEFFREY EPSTEIN                                        defendant
                                                                              Court Date:         /    /

       STATE OF NEW YORK, COUNTY OF NEW YORK                                  :SS:
 HARRY                    being duly sworn, deposes and says; I am over 18 years
 of age, not a party to this action, and reside in the State of New York. That on the
 7th day of May, 2008 07:45 AM                                 at
       9 EAST 71ST ST
       NEW YORK, NY 10021
 I served the      SUMMONS AND COMPLAINT
 after prior attempts were made on: 04/23/2008 06:15 PM                 04/24/2008 02:30 PM       05/01/2008 06:27PN
                                                                                                                 **
 upon JEFFREY EPSTEIN
 the DEFENDANT therein named by delivering and leaving a true copy or copies
 of the aforementioned documents with
      ""JOHN              "", ASSISTANT & HOUSE STAFF EMPLOYEE
       WHO REFUSED TRUE NAME
 a person of suitable age and discretion, who refused access to DEFENDANT's
 actual apartment, and accepted in accordance with his/her everyday duties.
     Deponent describes the person served as aforesaid to the best of deponent's ability
 at the time and circumstances of the service as follows:
 SEX: MALE         COLOR:             HAIR:                 AGE: 45 HEIGHT: 6:0             WEIGHT: 200
 OTHER IDENTIFYING FEATURES: MUSTACHE/BEARD
 On-05?3,2/2008         -clepes-itedin-the -Un4Sed- -States- ;Rail -a- true- sopy..af _the_ abatement nnnd
 desuments-pzefees1y-esalosad-and-sealed-in-a post-paid-msappez addressed-to-bile-ea-i-d-
 DIREUMMANCIL.az the-aboue-addzess -That-address-being.
 Ilieicumets6431414micer ammu0-4asce—cd—abockl-44r4414,--DEFFAMOIRL,,
 Coplcutailed_ast-c.Lassaaail-raarked-persoral-&-contidantiaL-net-iaclisat4ng-es-the-outside--thereaf
 by ret-tyrn-adeldrese--eir etic-wise-ehat eeiel-neeicae-4e-feem-arretterney-e-T--COASOC-FL43-aaties-aga4set
 thepersew-te-b&-ese*ved. ** & 5/5/08 9:20PM
 That at the time of service as aforesaid, I asked person spoken to whether DEFENDANT
 was in the military service of the State of New York or United States and received a negative
 reply. Upon information and belief based upon the conversation and observation as aforesaid
 I aver that the DEFENDANT is not in the military service of the State of New York or the
 United States as that term is defined in the statutes of the State of New York or the Federal
 Soldiers and Sailors Civil Relief Act.
DEPONENT STATED AT THE TIME OF SERVICE HE HAD LEG                                ERS IN A FLORIDA ACTION.
 Sworn to before me this
 12th day of           may            2008ni
                                                                              ORRE      0/15257
 SAMSON                                                            AE A CENTRAL JUDICIAL SERVICES
 Notary Public,                           York                     225 BROADWAY, SUITE 1802
       No.01NE-47 3767                                             NEW YORK, NY, 10007
 Qualified in NEW YORK COUNTY                                      Reference No: 3HM4124078
 Commission Expires 11/03/2009




                                                                                                      EFTA02739236
"
EFTA02739237.pdf,court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008-1,"       Case 9:08-cv-80232-KAM            Document 5-1 Entered on FLSD Docket 05/29/2008       Page 1 of 2


    sAgse       9:08-cv-80232-KAM        Document 4   Entered on FLSD Docket 05/22/2008     Page 1 of 1

     Form 42 - DOORMAN 144221 MILITARY
           HERMAN & MERMELSTEIN PA
           ATTN:
  U.S.SOUTHERN DIST. COURT     FLORIDA                 COUNTY

                                                                            Index No. 08CV80232
  JANE DOE NO.3                                         'plaintiff.
                                                                            Date Filed
                                  - against -
                                                                            Office No.
  JEFFREY EPSTEIN                                           defendant
                                                                            Court Date:        /   /

        STATE OF NEW YORK, COUNTY OF NEW YORK                               :SS:
  HARRY                     being duly sworn, deposes and says; I am over 18 years
 of age, not a party to this action, and reside in the State of New York. That on the
  7th day of May, 2008            07:45 AM                       at
        9 EAST 71ST ST
        NEW YORK, NY 10021
    served the       SUMMONS AND COMPLAINT
 after prior attempts were made on: 04/23/2008 06:15 PM                04/24/2008 02:30 PM    05/01/2008 06:27PN
                                                                                                             * *
 upon JEFFREY EPSTEIN
  the DEFENDANT therein named by delivering and leaving a true copy or copies
 of the aforementioned documents with
        ""JOHN             *, ASSISTANT & HOUSE STAFF EMPLOYEE
        WHO REFUSED TRUE NAME
 a person of suitable age and discretion, who refused access to DEFENDANT's
 actual apartment, and accepted in accordance with his/her everyday duties.
      Deponent describes the person served as aforesaid to the beat of deponent's ability
 at the time and circumstances of the service as follows:
 SEX: MALE           COLOR:            HAIR:                  AGE: 45 HEIGHT: 6:0       WEIGHT: 200
 OTHER IDENTIFYING FEATURES: MUSTACHE/BEARD
 On- 05,3.2712008-1--depefri-ted-in--the-UniteciStatee-Mia-a-trus-copy..af _tJae_afor-amentiontd.
 desume;its-pr,operair-encackried-and-seal.ed-in.a-post..- pal&napper-addr4temecl-4e-Gbe-sa441-
 IIREENDANT-at theLaboue-addzess ...That-address..being..
 leas..t...kncasza. res 4 fience, aisuat-pla.clt-af—abode--of,--the--DEFENDANT-.
 Comt_mailethast-class-mail-marIcsacl-personal-&-conticlentiaL-not £ndioatSng-enfike-eutsida-therec!
 by-vetrunt-edePeeee-er ethe.. wise- *herb- •ea    -neei-ee- -is-from-an-ISeerneY-e-Oengerea6-aetaieD-aga4Bat
 the-pareew-tubemserved. ** & 5/5/08 9:20PM
 That at the time of service as aforesaid, I asked person spoken to whether DEFENDANT
 was in the military service of the State of New York or United States and received a negative
 reply. Upon information and belief based upon the conversation and observation as aforesaid
 I aver that the DEFENDANT is not in the military service of the State of New York o₹ the
 United States as that term is defined in the statutes of the State of New York or the Federal
 Soldiers and Sailors Civil Relief Act.
DEPONENT STATED AT THE TIME OF SERVICE HE HAD LEG•                          P   ERS IN A FLORIDA ACTION.
 Sworn to before           me this
 12th      day of       May/          2008ni
                                                                            ORRE    015257
 SAMSON                                                             AE A    CENTRAL JUDICIAL SERVICES
 Notary Public,                            York                     225 BROADWAY, SUITE 1802
        No.01NE-47 3767                                             NEW YORK, NY, 10007
 Qualified in NEW YORK COUNTY                                       Reference No: 3HM4124078
 Commission Expires 11/03/2009




                                                            PLAINTIFF'S
                                                       -c     EXHIBIT




                                                                                                   EFTA02739237
 Case 9:08-cv-80232-KAM Document 5-1 Entered on FLSD Docket 05/29/2008 Page 2 of 2




                                 UNITED STATES DISTRICT COURT
                                 SOUTHERN DISTRICT OF FLORIDA

                              CASE NO.: 08-CV-80232-MARRA/

  JANE DOE NO. 3,

                 Plaintiff,
  vs.

  JEFFREY EPSTEIN,

                 Defendant.


                                   NON-MILITARY AFFIDAVIT

  STATE OF FLORIDA
                                          ) SS:
  COUNTY OF MIAMI-DADE

         BEFORE ME, the undersigned authority, personally appeared ADAM D. HOROWITZ,

  ESQ., an attorney of record for the Plaintiff, who is personally known to me, and who after first

  being duly sworn, deposes and says on personal knowledge that Defendant, Jeffrey Epstein, is not on

  active duty in the armed forces of the United States.




  Sworn to and subscribed before me thisaq day of May, 2008.


                                                                otary Public, State of Florida
                                                   Lisa
  My Commission expires:
                                  4..,,
                                     Aftscommission
                                  elree:ts
                                                                 '62
                                 sy;,.;-.. ..0Expires: APR. 11, 2009
                                             ITYM.AARONNOTARY.cen




                                                   PLAINTIFF'S
                                                     EXHIBIT                           www.herrnanlaw.com
  HERMAN 5. MERMELSTEIN, P. A.




                                                                                                     EFTA02739238
"
EFTA02739239.pdf,court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008-1,"Case 9:08-cv-80232-KAM Document 5-2 Entered on FLSD Docket 05/29/2008 Page 1 of 1




                                UNITED STATES DISTRICT COURT
                                SOUTHERN DISTRICT OF FLORIDA

                              CASE NO.: 08-CV-80232-MARRA

  JANE DOE NO. 3,

                 Plaintiff,
  vs.

  JEFFREY EPSTEIN,

                 Defendant.
                                                /

                                              DEFAULT

         It appearing that the Defendant Jeffrey Epstein is in Default for failure to plead or otherwise

  defend as required by law. Default is hereby entered as against the said Defendant this        day of

  May, 2008.


                                                        CLERK OF COURT




  HERMAN & MERMELSTEIN. P. A.                                                     www.hermanlaw.com
                                                    I


                                                                                                   EFTA02739239
"
