file_name,file_origin,text
DOJ-OGR-00017610.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 1 of 264 407
LCLVMAX1
1 UNITED STATES DISTRICT COURT
SOUTHERN DISTRICT OF NEW YORK
2 i SS SSK
UNITED STATES OF AMERICA,
3
Vv. 20 CR 330 (AJN)
4
GHISLAINE MAXWELL,
5
Defendant. Jury Trial
6 i SS SSK
New York, N.Y.
7 December 1, 2021
S450 a.m.
8
Before:
9 HON. ALISON J. NATHAN,
10 District Judge
11 APPEARANCES
12 DAMIAN WILLIAMS
United States Attorney for the
13 Southern District of New York
BY: MAURENE COMEY
14 ALISON MOE
LARA POMERANTZ
15 ANDREW ROHRBACH
Assistant United States Attorneys
16
HADDON MORGAN AND FOREMAN
17 Attorneys for Defendant
BY: JEFFREY S. PAGLIUCA
18 CHRISTIAN R. EVERDELL
LAURA A. MENNINGER
19 -and-—
BOBBI C. STERNHEIM
20 -and-—
RENATO STABILE
21
Also Present: Amanda Young, FBI
22 Paul Byrne, NYPD
Sunny Drescher,
23 Paralegal, U.S. Attorney's Office
Ann Lundberg,
24 Paralegal, Haddon Morgan and Foreman
25
SOUTHERN DISTRICT REPORTERS, P.C.
(212) 805-0300
DOJ-OGR-00017610
"
DOJ-OGR-00017611.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 2 of 264 408
LC1VMAX1

1 (Trial resumed; jury not present)

2 THE COURT: All right. Matters to take up, counsel,

5 includes the Rule 16/608, as I see it, issue. And then I want
4 to see where you are in terms of working out anticipated

5 personal identifying information of witnesses who I've given

6 permission to testify under pseudonyms to protect their

7 privacy.

8 So let's begin.

9 Ms. Menninger, did you want to begin with the Rule 16
10 issue?

11 MS. MENNINGER: I think Mr. Everdell was going to

12 handle that piece.

13 THE COURT: Okay.

14 Ms. Comey, are you taking this?

15 MR. ROHRBACH: I'm taking this one, your Honor.

16 THE COURT: You all swapped off.

17 So I think the defense is clearly right that if we are
18 talking by impeachment by contradiction, that is to say,

19 impeachment, direct contradiction of something testified to on
20 the stand, it's not required to be disclosed as case-in-chief
21 material under Rule 16; and depending on what it is, it's
22 likely not 608 because it's impeachment by contradiction, not
23 impeachment to show -- extrinsic evidence to show a character
24 for dishonesty and the like.
25 So the question is whether it's impeachment or not.

SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017611
"
DOJ-OGR-00017612.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 3 of 264 409
LC1VMAX1

1 And I still don't fully understand the photograph of the street

2 that the witness read the line from saying, That's the address

3 where we lived, how that's impeachment. That remains an open

4 question in my mind.

5 But otherwise, Mr. Rohrbach, do you disagree with

6 anything I've just said as to the state of the law?

7 MR. ROHRBACH: No, I think that that's a correct

8 statement of the law, your Honor.

9 The issue with the photograph is it wasn't established
10 that that satisfied any of the theories of impeachment; and so
11 if the defense is offering it for some other purpose, that
12 purpose would be part of the defense's case-in-chief and,

13 therefore, subject to Rule 16 or an attack on the witness's
14 character for truthfulness, which would be barred by 608.
15 THE COURT: Right.
16 But the, I'll charitably call it, theory offered
17 yesterday that anything that's not part of the case-in-chief
18 somehow then falls under 608 as extrinsic, you've walked away
19 from that.
20 MR. ROHRBACH: Yes -- the theory really is that it has
21 to satisfy some proper basis of impeachment for extrinsic
22 evidence. So it's true that there are more than two paths,
23 yes, your Honor.
24 THE COURT: All right. So just to get to the
25 photograph, as I see it, the witness's testimony -- and tell
SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017612
"
DOJ-OGR-00017613.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 4 of 264 410
LC1VMAX1

1 me -- I don't know if this is Mr. Everdell or Ms. Menninger.

2 MR. EVERDELL: It's me, your Honor.

3 THE COURT: Okay.

4 The witness testified, I believe, that at the time

) that she met Epstein and Ms. Maxwell, that she was living with
6 her family in a pool house and she described that as homeless;
7 correct?

8 MR. EVERDELL: And she said that she lived in one

9 place, I believe, continuously for her childhood. The

10 testimony, what you just said, is accurate.

11 THE COURT: Right. So then you've got the FBI 302 in
12 which she said that she lived at a certain address at the time
13 that she met them; correct?

14 MR. EVERDELL: That's right.

15 THE COURT: I think there's a question of whether that
16 statement comes in aS a prior inconsistent statement. I don't
17 know that that was moved. But she said, in any event, she

18 looked at it and it was a typo; so she addressed the apparent
19 discrepancy, as I heard it. I'm not sure if you wanted to move
20 the statement in as a prior inconsistent statement and let the
al jury resolve that dispute.
22 But we moved on then to a current photograph of a
23 street that had writing on it, an address and a date, and she
24 said that's the street I lived in -- that's the street I lived
25 on, which it just -- I think it suffered from a lot of

SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017613
"
DOJ-OGR-00017614.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 5 of 264 411
LC1VMAX1

1 problems, but certainly wasn't directly impeaching of her

2 testimony.

3 MR. EVERDELL: Your Honor, I'm sorry. I just -- see

4 if we could back up.

5 Have we moved beyond the Rule 16 issue at this point

6 and we're just talking about --

7 THE COURT: Well, if it's impeaching, then there's not
8 a Rule 16 issue. As I sit here, I don't know -- I don't see

9 that it's impeaching; so that if it's not impeaching, I'm not
10 sure what you're doing with it and it may be a Rule 16 issue.
11 MR. EVERDELL: If I can address that, your Honor,

12 because I think we disagree with what the state of the law is.
13 I think there's some disagreement on the courts about whether
14 or not if the defense is going to introduce something or talk
15 about something on cross-examination, whether that is

16 considered a Rule 16 document.

17 So what I understand the case law to be, your Honor,
18 is that they are trying to deal with the issue of where the

19 defense is trying to introduce affirmative proof in its own
20 case through the government's own witnesses.
21 THE COURT: For sure. Which is, let's face it,
22 usually what happens. There's often not a defense case. Both
23 cross-examination and impeachment testimony, as well as
24 affirmative evidence, comes in through cross-examination.
25 So I think the cases that say there's not a clear

SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017614
"
DOJ-OGR-00017615.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 6 of 264 412
LC1VMAX1

1 temporal time split, that is to say, you don't have to put on

2 your first witness, is not the question; it's a functional

3 question, are you putting on evidence in your case-in-chief as
4 opposed to impeachment testimony.

) MR. EVERDELL: I think that's right, your Honor.

6 Let's give an example, because I think it's helpful to
7 use examples. I'll use one from this very case.

8 It's my understanding that the government wants to

9 introduce certain FedEx records through a FedEx document

10 custodian. The defense also would like to introduce other

11 FedEx records, coincidentally, through the same document

12 custodian. So if that happens, you'd have a witness called by
13 the government, the defense would want to introduce affirmative
14 proof in its case through that same witness. That would be

15 defense case-in-chief material which, by the way, we disclosed
16 in our Rule 16 letter to the government. That's an example, I
17 think, where the courts are talking about where you disclose

18 things -- where you have a witness where you are trying to put
19 on affirmative proof in the defense case through the
20 government's witness. That is an example where we don't
21 dispute.
22 I'll give another example. This is a hypothetical
23 one. Larry Visoski just testified. He was shown a number of
24 pictures of Little St. James Island where there were
25 structures, houses on the island. And he testified to those,

SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017615
"
DOJ-OGR-00017616.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 7 of 264 413
LC1VMAX1

1 and those were introduced.

2 If we hypothetically had photos of that same island

5 before those houses were built, we don't, but if we did and we

4 wanted to introduce those through Larry Visoski, again, that

5 would be affirmative defense in the defense case-in-chief

6 introduced through the government's witness. That would be

7 Rule 16 which we'd have to disclose ahead of time.

8 THE COURT: Right.

9 MR. EVERDELL: Now, what we are talking about here is
10 what Witness 1, what Jane, remembers about the childhood, about
11 these events; it's about her recollection of everything, and
12 that is critical to the case. So misremembering details,

13 misremembering where she lived, not being able to recognize a
14 house, that all goes to her credibility as a witness, her
15 believability, any contradiction.
16 This is central to the case. Her memory of every
17 single detail of her childhood is central to the case, and that
18 is not case-in-chief material. That is, if she testifies to
19 something and we think we have something that contradicts what
20 she just said, like a photograph of her -- of a place where she
21 lived as a child, but she didn't seem to remember, that's
22 impeachment material. And we don't know if we're going to use
23 that until she says on the stand what she says on the stand.
24 We have it ready to go in case she says that, and she did in
25 this case, and so that's why we were able to use it or try to
SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017616
"
DOJ-OGR-00017617.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 8 of 264 414
LC1VMAX1

1 use it, to show that she doesn't have an accurate recollection.

2 That is pure impeachment material.

3 THE COURT: Up to the point where you said it

4 contradicted what she said on the stand, you and I were in

5 vigorous agreement.

6 MR. EVERDELL: Okay.

7 THE COURT: Okay.

8 MR. EVERDELL: All right.

9 Well, what I would say is that we can't -- no, this is
10 not -- it's not as if we were going to introduce the photograph
11 of her house in our case-in-chief. We are doing this -- we had
12 it ready to be able to use it in case she said something that
13 we believe was contradictory and contradicted by the
14 photograph. So that's why we did not disclose it ahead of
15 time, because we believed it to be impeachment material.

16 By the way, Judge, I'll just note for the record that
17 when we sent our Rule 16 discovery several weeks ago to the
18 government, we included a cover letter, which I'm happy to
19 share with the Court --
20 THE COURT: I can imagine it reserved all your rights.
al And you can keep talking, but we remain in agreement.
22 MR. EVERDELL: Okay. And it cited all the cases that
23 we cited, and it said we do not consider impeachment material
24 or refreshing material case-in-chief material.
25 THE COURT: It is true. I think, Mr. Rohrbach agrees.
SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017617
"
DOJ-OGR-00017618.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 9 of 264 415
LC1VMAX1

1 The only question in any specific instance is is it impeaching,
2 and is it a prior inconsistent statement. We have to deal with
3 the rules around a prior inconsistent statement. It wasn't

4 like you had deposition testimony. You had an FBI agent's

5) write-up of notes which the witness was confronted with and

6 said it was a mistake. Again, that wasn't moved in, but we can
7 deal with that as it comes.

8 There could be -- not here, but there could be 608

9 issues if you're trying to use extrinsic evidence. If what we
10 have is impeaching by contradiction, impeachment of what the

11 witness testified to on the stand, then it's not going to be a
12 608 issue.

13 MR. EVERDELL: If we're impeaching the witness, yes,
14 that's right. And I just want to address the issue of

15 impeaching with extrinsic evidence, which I know the government
16 has raised. That rule is -- and the cases they cite --

17 THE COURT: I know you cited Rule 613. I hadn't

18 understood their argument to be about 613.

19 MR. EVERDELL: They raised in their papers the notion
20 that you can't impeach -- or you can't use extrinsic evidence
al to impeach. But the rule there and the cases they've cited
22 stand for the unremarkable proposition that you can't
23 impeach -- or you can't use extrinsic evidence on a collateral
24 matter.
25 THE COURT: Correct.

SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017618
"
DOJ-OGR-00017619.jpg,IMAGES007,"Case 1:20-cr-00330-PAE Document 745 Filed 08/10/22 Page 10 of 264 416
LC1VMAX1

1 MR. EVERDELL: Her memory about anything to do with

2 this time period is not a collateral matter; she is a central

3 witness to this case.

4 THE COURT: Well, again, I don't adopt that broad

5 statement. But to the extent you are attempting to impeach --
6 so you have something that contradicts what she testified to on
7 the stand, then it's not a Rule 16 issue, I doubt it's a 613 --
8 a 608 issue. We may have to deal with 613 questions and what

9 it is that wetre looking at.

10 MR. EVERDELL: Again, it's also not a 608 issue, I'd
11 say, your Honor, because that rule deals with conduct.

12 THE COURT: I said it's not a 608 issue.

13 MR. EVERDELL: Yes. Okay. I agree with you.

14 MR. ROHRBACH: I'm a little confused, your Honor.

15 I think we're agreeing that, as your Honor said, if

16 it's offered for impeachment with a proper basis for

17 impeachment and it's not about a collateral matter, then they
18 didn't have to disclose it in Rule 16. If it's to advance the
19 defense case, whether in the government's case or in the
20 defense case, then it should have been disclosed in Rule 16.
21 There are things that the defense might expect to
22 offer for impeachment, but that might be impeachment about a
23 collateral matter or might be impeachment, but is not, in fact,
24 based on a contradiction or some other proper theory of
25 impeachment, in which case it is not an admissible exhibit.

SOUTHERN DISTRICT REPORTERS, P.C.
(212%) 805-0320
DOJ-OGR-00017619
"
