file_name,file_origin,text
DOJ-OGR-00003176.jpg,IMAGES002,"To: Villafana, Ann Marie U .Marie_C. Villafana QL. govL.
From: Nakano, SrA Te OATS RIO LEROSPAB ING BHT SHOU cre G4 Gon -BAaRANel doy
Sent: Thur 6/14/2007 5:23:41 PM (UTC)
Subject: RE: A question regarding a very old case
COMPLAIN.O3.wpd
EJECT2.BRF.wpd
DECISION.02.wpd
DECISION.01.wpd
Marie,
Attached is a copy of the complaint, summary judgment brief and court's decisions. Please let me know if you need any
further info. Good luck!
Serene
212-510-0505
From: Villafana, Ann Marie C. (USAFLS) [mailto:Ann.Marie.C. Villafana@usdoj.gov]
Sent: Tuesday, June 12, 2007 3:40 PM
To: Nakano, Serene
Subject: A question regarding a very old case
Hi Serene — I saw that you were the AUSA who worked on a case several years ago against Jeffrey Epstein involving the
lease of a former embassy. Do you remember anything about the case that you might be willing to share?
A. Marie Villafafia
Assistant U.S. Attorney
500 S. Australian Ave, Suite 400
West Palm Beach, FL 33401
Phone 561 209-1047
Fax 561 820-8777
DOJ-OGR-00003176
"
DOJ-OGR-00003540.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 204-6 Filed 04/16/21 Page 1 of 2
From: Kramer, Amanda (USANYS)
To: Diskant, Edward (USANYS): Capone, Russell (USANYS): Kurland, Abigail (USANYS)
Subject: FW: Virginia Guiffre
Date: Friday, November 30, 2018 4:01:53 PM
From: Peter Skinner <PSkinner@BSFLLP.com>
Sent: Tuesday, March 8, 2016 12:28 PM
To: Kramer, Amanda (USANYS) <AKramer@usa.doj.gov>
Cc: StanPottinger@aol.com; brad@pathtojustice.com; Sigrid McCawley <Smccawley@BSFLLP.com>
Subject: RE: Virginia Guiffre
Amanda,
If you haven’t already seen it, the Post reported today on Jeffrey Epstein’s continued
relationships with young women.
http://pagesix.com/2016/03/08/jeffrey-epsteins-east-side-mansion-houses-russian-
playmates/
Best,
Pete
From: Peter Skinner
Sent: Monday, February 29, 2016 10:13 PM
To: Amanda Kramer
Ce: StanPottinger@aol.com; brad@pathtojustice.com; Sigrid McCawley
Subject: Re: Virginia Guiffre
Amanda,
lam adding Sigrid McCawley to this email chain as well. As we mentioned earlier today, Sigrid is one of the
lead attorneys on the case and knows both Virginia and the facts very well. Please include Sigrid in any
follow-up that you may.
Best,
Pete
From: Peter Skinner <pskinner@bsfllp.com>
Date: Monday, February 29, 2016 at 10:03 PM
To: Amanda Kramer <amanda.kramer@ usdoj.gov>

DOJ-OGR-00003540
"
DOJ-OGR-00003542.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 204-7 Filed 04/16/21 Page 1 of 2

From: Kramer, Amanda (USANYS)
To: Moe, Alison (USANYS); Rossmiller, Alexander (USANYS)
Subject: FW: Contact info (from Zz!)
Date: Thursday, December 6, 2018 1:40:33 PM
Attachments: 20160502 193023 resized.ipa
FYI
From: StanPottinger@aol.com <StanPottinger@aol.com>
Sent: Tuesday, May 3, 2016 12:02 PM
To: Kramer, Amanda (USANYS) <AKramer@usa.doj.gov>
Cc: Brad@pathtojustice.com; Smccawley@BSFLLP.com
Subject: Fwd: Contact info (from a)
Amanda:
Yesterday | spoke of J, whom describes as a ""scout"" or recruiter of girls
and/or women for J. Epstein. Attached to this incoming email from Mj is the contact information he
has for i
Best regards,
Stan

For

To: StanPottinger@aol.com

Sent: 5/3/2016 11:13:15 A.M. Eastern Daylight Time

Subj: (no subject)

Sent from my Samsung Galaxy smartphone.

DOJ-OGR-00003542
"
DOJ-OGR-00003752.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 208-3 Filed 04/16/21 Page 2 of 2

From: <ross@acuityreputation.com>

Date: 2 January 2015 at 20:38

Subject: Ghislaine Maxwell

To: Rossacuity Gow <ross@acuityreputation.com>

bec: martin.robinson@mailonline.co.uk,

P.Peachey@independent.co.uk,

nick.sommerlad@mirror.co.uk,

david. brown @thetimes.co.uk,

nick.alway@ bbc.co.uk,

jo-anne.pugh@bbc.co.uk

To Whom It May Concern,

: Please find attached a quotable statement on behalf of Ms Maxwell.

No further communication will be provided by her on this matter.

Thanks for your understanding.

Best

Ross

Ross Gow

ACUITY Reputation

Jane Doe 3 is Virginia Roberts - so not a new individual. The allegations made by Victoria
Roberts against Ghislaine Maxwell are untrue. The original allegations are not new and have
been fully responded to and shown to be untrue.

Each time the story is re told it changes with new salacious details about public figures and
world leaders and now it is alleged by Ms Roberts that Alan Derschowitz is involved in having

sexual relations with her, which he denies.

Ms Roberts claims are obvious lies and should be treated as such and not publicised as news, as
they are defamatory.

Ghislaine Maxwell's original response to the lies and defamatory claims remains the same.
Maxwell strongly denies allegations of an unsavoury nature, which have appeared in the British
press and elsewhere and reserves her right to seek redress at the repetition of such old
defamatory claims.

Sent from my BlackBerry® wireless device

g EXHIBIT
¢ Maxwel| 10
: 22-16 of
GM_00068
DOJ-OGR-00003752
"
DOJ-OGR-00004022.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 248 Filed 04/26/21 Page5of9
From: Sophia Papapetru spapapetru@bop.gov
Subject: Legal Visit 04.24.21
Date: April 24, 2021 at 4:07 PM
To: bcsternheim@mac.com
Ce: Nicole McFarland nmcfarland@bop.gov
Good afternoon Bobbi:
It had been brought to my attention by the staff of MDC Brooklyn that Ms. Maxwell received paperwork that was not in her possession
upon entering the legal visiting area. As you are aware, the policies set forth for MDC Brooklyn legal visits do not allow for passing of
any material during a legal visit. Due to our policy and procedures, the additional documents that were provided to Ms. Maxwell were
confiscated. Those materials were put in an envelope and will be returned to you tomorrow upon your arrival to the institution. Please
note, that you may put these documents in the legal mail box in the lobby of the east building.
Thank you for understanding.
Best,
Sophia
EXHIBIT A
DOJ-OGR-00004022
"
DOJ-OGR-00004023.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 248 Filed 04/26/21 Page6éof9
From: BOBBI C STERNHEIM bcsternheim@mac.com
Subject: Ghislaine Maxwell 02879-509 Legal Visit 04.24.21
Date: April 24, 2021 at 5:37 PM
To: Sophia Papapetru spapapetru@bop.gov
Cc: Leah Saffian leahsaffian@hostednet.net, Christian Everdell CEverdell@cohengresser.com, Laura Menninger
Imenninger@hmflaw.com, Jeff Pagliuca jpagliuca@hmflaw.com
Sophia-
Your accusation is inaccurate as is the information reported to you by your staff. Nothing in Ms. Maxwell ‘s legal papers was given to
her by me or by Leah Saffian, Esq. Both Ms. Saffian and | dispute these allegations in the strongest terms.
Today, Ms. Saffian and | met with Ghislaine Maxwell for a scheduled legal visit- under the gaze of 5 guards and a portable camera
recording audio and video.
After the legal visit concluded and Ms. Saffian and | left the visiting area, guards accused Ms. Maxwell of possessing documents
obtained from counsel. The guards seized confidential documents from her, including documents she had previously received in legal
mail delivered to the MDC and given to her by MDC staff. After seizing “highly confidential” documents (subject to a protective order
that your staff is not authorized to review) and work product, the guards began reading the documents and have not returned them to
Ms. Maxwell.
At no time did the guards, who were assiduously watching and filming the legal conference, bring any concern to my attention, so it is
quite telling that you have been contacted when counsel are told that legal staff are unavailable during the weekend.
No documents were given to Ms.
Maxwell for her retention. Demand is hereby made for an immediate identification of the documents you claim were not in Ms.
Maxwell’s possession upon entering the legal visiting area in advance of the arrival of counsel, a list of all guards present during the
visit, and a copy of the video recording.
Please immediately return the confiscated legal documents to Ms. Maxwell. They are her documents, not mine. The confiscation of
these documents has deprived Ms. Maxwell of her time and seriously impaired her ability to review legal documents and prepare for
an upcoming trial, adding to an already difficult situation.
This matter is being reported to the Court and legal action will be initiated.
Regarding tomorrow- | have recieved 15 different confirmations and cancellations regarding the scheduled visit for tomorrow, which
will be attended by Ms. Saffian alone.
lam sorting through these emails to determine what time period is permitted for tomorrow’s visit.
Bobbi
BOBBI C. STERNHEIM, ESQ.
Law Offices of Bobbi C. Sternheim
33 West 19th Street - 4th Floor
New York, NY 10011
Main: 212-243-1100
Cell: 917-912-9698
Fax: 888-587-4737
besternheim@mac.com
This message and any attached documenis contain information from the Law Offices of Bobbi C. Sternheim
that may be confidential and/or privileged.
If you are not the intended recipient, you may not read, copy, distribute, or use this information.
If you have received this transmission in error, please notify the sender immediately by reply e-mail and then delete this message.
Thank you.
On Apr 24, 2021, at 4:07 PM, Sophia Papapetru <spapapetru @bop.gov> wrote:
Good afternoon Bobbi:
It had been brought to my attention by the staff of MDC Brooklyn that Ms. Maxwell received paperwork that was not in her
possession upon entering the legal visiting area. As you are aware, the policies set forth for MDC Brooklyn legal visits do not allow
for passing of any material during a legal visit. Due to our policy and procedures, the additional documents that were provided to
Ms. Maxwell were confiscated. Those materials were put in an envelope and will be returned to you tomorrow upon your arrival to
EXHIBIT B
DOJ-OGR-00004023
"
DOJ-OGR-00004031.jpg,IMAGES002,"Caédest: 22OroCkRSPAGN Dumuwmesmit2468 Aréelceu25/221 Pdtpgs Sai 9
From: Sophia Papapetru spapapetru@bop.gov
Subject: Legal Visit 04.24.21
Date: April 24, 2021 at 4:07 PM
To: bcsternheim@mac.com
Ce: Nicole McFarland nmcfarland@bop.gov
Good afternoon Bobbi:
It had been brought to my attention by the staff of MDC Brooklyn that Ms. Maxwell received paperwork that was not in her possession
upon entering the legal visiting area. As you are aware, the policies set forth for MDC Brooklyn legal visits do not allow for passing of
any material during a legal visit. Due to our policy and procedures, the additional documents that were provided to Ms. Maxwell were
confiscated. Those materials were put in an envelope and will be returned to you tomorrow upon your arrival to the institution. Please
note, that you may put these documents in the legal mail box in the lobby of the east building.
Thank you for understanding.
Best,
Sophia
EXHIBIT A
DOJ-OGR-00004031
"
DOJ-OGR-00004032.jpg,IMAGES002,"Caédast: 2Q2OrockRSPAGN Dumuwmesit248 Aréel0eu25/221 Padtpyé 6fai 9
From: BOBBI C STERNHEIM bcsternheim@mac.com
Subject: Ghislaine Maxwell 02879-509 Legal Visit 04.24.21
Date: April 24, 2021 at 5:37 PM
To: Sophia Papapetru spapapetru@bop.gov
Cc: Leah Saffian leahsaffian@hostednet.net, Christian Everdell CEverdell@cohengresser.com, Laura Menninger
Imenninger@hmflaw.com, Jeff Pagliuca jpagliuca@hmflaw.com
Sophia-
Your accusation is inaccurate as is the information reported to you by your staff. Nothing in Ms. Maxwell ‘s legal papers was given to
her by me or by Leah Saffian, Esq. Both Ms. Saffian and | dispute these allegations in the strongest terms.
Today, Ms. Saffian and | met with Ghislaine Maxwell for a scheduled legal visit- under the gaze of 5 guards and a portable camera
recording audio and video.
After the legal visit concluded and Ms. Saffian and | left the visiting area, guards accused Ms. Maxwell of possessing documents
obtained from counsel. The guards seized confidential documents from her, including documents she had previously received in legal
mail delivered to the MDC and given to her by MDC staff. After seizing “highly confidential” documents (subject to a protective order
that your staff is not authorized to review) and work product, the guards began reading the documents and have not returned them to
Ms. Maxwell.
At no time did the guards, who were assiduously watching and filming the legal conference, bring any concern to my attention, so it is
quite telling that you have been contacted when counsel are told that legal staff are unavailable during the weekend.
No documents were given to Ms.
Maxwell for her retention. Demand is hereby made for an immediate identification of the documents you claim were not in Ms.
Maxwell’s possession upon entering the legal visiting area in advance of the arrival of counsel, a list of all guards present during the
visit, and a copy of the video recording.
Please immediately return the confiscated legal documents to Ms. Maxwell. They are her documents, not mine. The confiscation of
these documents has deprived Ms. Maxwell of her time and seriously impaired her ability to review legal documents and prepare for
an upcoming trial, adding to an already difficult situation.
This matter is being reported to the Court and legal action will be initiated.
Regarding tomorrow- | have recieved 15 different confirmations and cancellations regarding the scheduled visit for tomorrow, which
will be attended by Ms. Saffian alone.
lam sorting through these emails to determine what time period is permitted for tomorrow’s visit.
Bobbi
BOBBI C. STERNHEIM, ESQ.
Law Offices of Bobbi C. Sternheim
33 West 19th Street - 4th Floor
New York, NY 10011
Main: 212-243-1100
Cell: 917-912-9698
Fax: 888-587-4737
besternheim@mac.com
This message and any attached documenis contain information from the Law Offices of Bobbi C. Sternheim
that may be confidential and/or privileged.
If you are not the intended recipient, you may not read, copy, distribute, or use this information.
If you have received this transmission in error, please notify the sender immediately by reply e-mail and then delete this message.
Thank you.
On Apr 24, 2021, at 4:07 PM, Sophia Papapetru <spapapetru @bop.gov> wrote:
Good afternoon Bobbi:
It had been brought to my attention by the staff of MDC Brooklyn that Ms. Maxwell received paperwork that was not in her
possession upon entering the legal visiting area. As you are aware, the policies set forth for MDC Brooklyn legal visits do not allow
for passing of any material during a legal visit. Due to our policy and procedures, the additional documents that were provided to
Ms. Maxwell were confiscated. Those materials were put in an envelope and will be returned to you tomorrow upon your arrival to
EXHIBIT B
DOJ-OGR-00004032
"
DOJ-OGR-00004188.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 285-3 Filed 05/20/21 Page 2of3
From: Kramer, Amanda (USANYS)
To: Diskant, Edward (USANYS); Capone, Russell (USANYS); Kurland, Abigail (USANYS)
Subject: FW: Virginia Guiffre
Date: Friday, November 30, 2018 4:01:53 PM
From: Peter Skinner <PSkinner@BSFLLP.com>
Sent: Tuesday, March 8, 2016 12:28 PM
To: Kramer, Amanda (USANYS) <AKramer@usa.doj.gov>
Cc: StanPottinger@aol.com; brad@pathtojustice.com; Sigrid McCawley <Smccawley@BSFLLP.com>
Subject: RE: Virginia Guiffre
Amanda,
If you haven’t already seen it, the Post reported today on Jeffrey Epstein’s continued
relationships with young women.
http://pagesix.com/2016/03/08/jeffrey-epsteins-east-side-mansion-houses-russian-
playmates/
Best,
Pete
From: Peter Skinner
Sent: Monday, February 29, 2016 10:13 PM
To: Amanda Kramer
Cc: StanPottinger@aol.com; brad@pathtojustice.com; Sigrid McCawley
Subject: Re: Virginia Guiffre
Amanda,
| am adding Sigrid McCawley to this email chain as well. As we mentioned earlier today, Sigrid is one of the
lead attorneys on the case and knows both Virginia and the facts very well. Please include Sigrid in any
follow-up that you may.
Best,
Pete
From: Peter Skinner <pskinner@bsfllp.com>
Date: Monday, February 29, 2016 at 10:03 PM
To: Amanda Kramer <amanda.kramer@ usdoj.gov>
SDNY_GM_02742756
DOJ-OGR-00004188
"
DOJ-OGR-00004191.jpg,IMAGES002,"Case 1:20-cr-00330-PAE Document 285-4 Filed 05/20/21 Page 2of3
From:
To:
Subject: Fwd: Next week - meet re: Jeffrey Epstein
Date: Sunday, February 24, 2019 8:18:01 PM
Sent from my iPhone
Begin forwarded message:
0:
Date: March 3, 2016 at 5:09:55 PM EST
Subject: RE: Next week - meet re: Jeffrey Epstein
Cool. Talk to you then.
Sent: Thursday, Marc j :05 PM
Subject: RE: Next week - meet re: Jeffrey Epstein
Tuesday at 4 is good. Thanks.
Sent: Thursday, Marc 1 10:24 AM
Subject: KE: Next week - meet re: Jeffrey Epstein
Sure. Sounds both intriguing and complicated. Tuesday is better for me than
Wednesday. How’s Tuesday at 4 pm?
Sent: Thursday, Marc : 0:08 AM
Subject: Next week - meet re: Jeffrey Epstein
Hi,
Earlier this week Pete Skinner and two other lawyers came in to pitch a sex trafficking
case against Jeffrey Epstein, a financier with homes abroad, in FL, and in Manhattan.
They represent Virginia Roberts, who claims to have been prostituted by and for
SDNY_GM_02742758
DOJ-OGR-00004191
"
